order_id,delivery_status,actual_ship_days,scheduled_ship_days,shipping_mode
22975,Shipping canceled,2,1,First Class
22970,Late delivery,2,1,First Class
22970,Late delivery,2,1,First Class
22967,Advance shipping,3,4,Standard Class
22967,Advance shipping,3,4,Standard Class
22966,Advance shipping,2,4,Standard Class
22954,Late delivery,2,1,First Class
22939,Late delivery,5,2,Second Class
22936,Shipping on time,2,2,Second Class
22936,Shipping on time,2,2,Second Class
22926,Advance shipping,2,4,Standard Class
22921,Late delivery,2,1,First Class
22918,Late delivery,2,1,First Class
22917,Late delivery,3,2,Second Class
22916,Late delivery,2,1,First Class
22916,Late delivery,2,1,First Class
22915,Late delivery,2,1,First Class
22914,Late delivery,2,1,First Class
22905,Late delivery,6,2,Second Class
22904,Late delivery,5,2,Second Class
22903,Late delivery,4,2,Second Class
22901,Shipping on time,2,2,Second Class
22899,Shipping canceled,5,4,Standard Class
22898,Shipping on time,4,4,Standard Class
22898,Shipping on time,4,4,Standard Class
22896,Advance shipping,2,4,Standard Class
22889,Late delivery,5,2,Second Class
22884,Late delivery,5,4,Standard Class
22878,Shipping on time,4,4,Standard Class
22857,Advance shipping,3,4,Standard Class
22856,Advance shipping,2,4,Standard Class
22849,Late delivery,5,2,Second Class
22843,Late delivery,2,1,First Class
22838,Shipping on time,4,4,Standard Class
22836,Advance shipping,2,4,Standard Class
22828,Late delivery,2,1,First Class
22825,Late delivery,2,1,First Class
22821,Shipping on time,2,2,Second Class
22809,Shipping canceled,5,2,Second Class
22802,Late delivery,3,2,Second Class
22788,Shipping canceled,4,4,Standard Class
22786,Shipping on time,2,2,Second Class
22783,Late delivery,4,2,Second Class
22781,Shipping on time,2,2,Second Class
22779,Late delivery,2,1,First Class
22774,Late delivery,2,1,First Class
22766,Shipping on time,0,0,Same Day
22764,Late delivery,5,4,Standard Class
22751,Advance shipping,2,4,Standard Class
22751,Advance shipping,2,4,Standard Class
22744,Late delivery,5,4,Standard Class
22742,Advance shipping,3,4,Standard Class
22741,Advance shipping,2,4,Standard Class
22738,Shipping on time,4,4,Standard Class
22736,Advance shipping,2,4,Standard Class
22728,Late delivery,2,1,First Class
22725,Late delivery,6,4,Standard Class
22713,Shipping on time,4,4,Standard Class
22707,Shipping on time,0,0,Same Day
22705,Late delivery,6,4,Standard Class
22703,Shipping on time,4,4,Standard Class
22703,Shipping on time,4,4,Standard Class
22699,Late delivery,2,1,First Class
22695,Shipping on time,0,0,Same Day
22692,Late delivery,3,2,Second Class
22690,Late delivery,2,1,First Class
22689,Late delivery,2,1,First Class
22687,Late delivery,3,2,Second Class
22683,Shipping on time,4,4,Standard Class
22683,Shipping on time,4,4,Standard Class
22675,Late delivery,6,4,Standard Class
22673,Shipping on time,4,4,Standard Class
22672,Advance shipping,3,4,Standard Class
22672,Advance shipping,3,4,Standard Class
22668,Late delivery,2,1,First Class
22666,Advance shipping,2,4,Standard Class
22664,Late delivery,5,4,Standard Class
22656,Late delivery,2,1,First Class
22645,Late delivery,6,4,Standard Class
22643,Late delivery,4,2,Second Class
22641,Shipping on time,2,2,Second Class
22639,Late delivery,5,4,Standard Class
22637,Advance shipping,3,4,Standard Class
22636,Advance shipping,2,4,Standard Class
22635,Late delivery,6,4,Standard Class
22632,Advance shipping,3,4,Standard Class
22628,Shipping on time,4,4,Standard Class
22626,Shipping on time,2,2,Second Class
22623,Shipping on time,4,4,Standard Class
22617,Advance shipping,3,4,Standard Class
22616,Shipping on time,2,2,Second Class
22615,Late delivery,6,2,Second Class
22614,Late delivery,5,2,Second Class
22614,Late delivery,5,2,Second Class
22613,Late delivery,4,2,Second Class
22608,Late delivery,4,2,Second Class
22607,Late delivery,3,2,Second Class
22604,Late delivery,5,4,Standard Class
22600,Late delivery,6,4,Standard Class
22597,Late delivery,3,2,Second Class
22597,Late delivery,3,2,Second Class
22593,Late delivery,4,2,Second Class
22589,Late delivery,5,4,Standard Class
22585,Late delivery,2,1,First Class
22584,Late delivery,2,1,First Class
22580,Late delivery,6,4,Standard Class
22579,Late delivery,5,4,Standard Class
22568,Shipping on time,4,4,Standard Class
22566,Shipping on time,2,2,Second Class
22566,Shipping on time,2,2,Second Class
22562,Advance shipping,3,4,Standard Class
22557,Shipping on time,0,0,Same Day
22556,Shipping on time,0,0,Same Day
22554,Late delivery,5,4,Standard Class
22549,Late delivery,5,4,Standard Class
22548,Shipping on time,4,4,Standard Class
22548,Shipping on time,4,4,Standard Class
22544,Late delivery,5,4,Standard Class
22542,Advance shipping,3,4,Standard Class
22540,Late delivery,6,4,Standard Class
22529,Late delivery,5,2,Second Class
22521,Shipping on time,2,2,Second Class
22509,Late delivery,5,4,Standard Class
22509,Late delivery,5,4,Standard Class
22506,Advance shipping,2,4,Standard Class
22505,Late delivery,6,4,Standard Class
22502,Advance shipping,3,4,Standard Class
22498,Shipping on time,4,4,Standard Class
22497,Late delivery,3,2,Second Class
22495,Late delivery,6,4,Standard Class
22494,Late delivery,5,4,Standard Class
22491,Advance shipping,2,4,Standard Class
22488,Shipping on time,4,4,Standard Class
22488,Shipping on time,4,4,Standard Class
22486,Shipping on time,2,2,Second Class
22480,Late delivery,6,4,Standard Class
22465,Late delivery,6,4,Standard Class
22462,Advance shipping,3,4,Standard Class
22459,Late delivery,2,1,First Class
22457,Advance shipping,3,4,Standard Class
22457,Advance shipping,3,4,Standard Class
22456,Shipping on time,2,2,Second Class
22455,Late delivery,2,1,First Class
22455,Late delivery,2,1,First Class
22454,Late delivery,2,1,First Class
22451,Late delivery,2,1,First Class
22448,Shipping on time,4,4,Standard Class
22445,Late delivery,1,0,Same Day
22444,Late delivery,5,4,Standard Class
22442,Shipping canceled,3,4,Standard Class
22431,Advance shipping,2,4,Standard Class
22420,Shipping on time,0,0,Same Day
22417,Late delivery,2,1,First Class
22417,Late delivery,2,1,First Class
22404,Late delivery,5,2,Second Class
22397,Late delivery,2,1,First Class
22391,Late delivery,2,1,First Class
22389,Late delivery,2,1,First Class
22387,Advance shipping,3,4,Standard Class
22386,Advance shipping,2,4,Standard Class
22384,Late delivery,5,2,Second Class
22383,Late delivery,4,2,Second Class
22380,Late delivery,6,4,Standard Class
22375,Late delivery,6,4,Standard Class
22373,Shipping on time,4,4,Standard Class
22372,Advance shipping,3,4,Standard Class
22370,Late delivery,6,4,Standard Class
22363,Shipping on time,4,4,Standard Class
22361,Shipping on time,2,2,Second Class
22361,Shipping on time,2,2,Second Class
22349,Shipping canceled,5,4,Standard Class
22347,Advance shipping,3,4,Standard Class
22344,Late delivery,5,4,Standard Class
22344,Late delivery,5,4,Standard Class
22340,Late delivery,6,2,Second Class
22338,Shipping on time,4,4,Standard Class
22335,Late delivery,6,4,Standard Class
22335,Late delivery,6,4,Standard Class
22333,Shipping canceled,4,4,Standard Class
22330,Late delivery,6,4,Standard Class
22329,Late delivery,5,4,Standard Class
22325,Late delivery,6,4,Standard Class
22320,Late delivery,6,4,Standard Class
22311,Advance shipping,2,4,Standard Class
22305,Late delivery,2,1,First Class
22303,Late delivery,2,1,First Class
22296,Shipping on time,2,2,Second Class
22292,Late delivery,2,1,First Class
22290,Late delivery,6,2,Second Class
22287,Advance shipping,3,4,Standard Class
22281,Advance shipping,2,4,Standard Class
22280,Late delivery,6,2,Second Class
22280,Late delivery,6,2,Second Class
22277,Advance shipping,3,4,Standard Class
22275,Late delivery,2,1,First Class
22275,Late delivery,2,1,First Class
22269,Late delivery,2,1,First Class
22266,Shipping canceled,2,4,Standard Class
22260,Late delivery,6,2,Second Class
22254,Late delivery,5,2,Second Class
22249,Late delivery,2,1,First Class
22248,Late delivery,2,1,First Class
22247,Late delivery,2,1,First Class
22241,Advance shipping,2,4,Standard Class
22237,Late delivery,3,2,Second Class
22237,Late delivery,3,2,Second Class
22230,Late delivery,6,4,Standard Class
22229,Late delivery,5,4,Standard Class
22227,Advance shipping,3,4,Standard Class
22226,Late delivery,2,1,First Class
22224,Late delivery,5,4,Standard Class
22222,Advance shipping,3,4,Standard Class
22222,Advance shipping,3,4,Standard Class
22220,Late delivery,6,4,Standard Class
22216,Shipping on time,2,2,Second Class
22213,Shipping on time,4,4,Standard Class
22212,Advance shipping,3,4,Standard Class
22210,Late delivery,6,4,Standard Class
22207,Advance shipping,3,4,Standard Class
22204,Shipping on time,0,0,Same Day
22195,Late delivery,6,4,Standard Class
22192,Advance shipping,3,4,Standard Class
22191,Shipping canceled,2,4,Standard Class
22190,Late delivery,6,4,Standard Class
22190,Late delivery,6,4,Standard Class
22189,Late delivery,5,4,Standard Class
22189,Late delivery,5,4,Standard Class
22184,Late delivery,5,4,Standard Class
22183,Shipping on time,4,4,Standard Class
22183,Shipping on time,4,4,Standard Class
22183,Shipping on time,4,4,Standard Class
22170,Late delivery,2,1,First Class
22160,Late delivery,2,1,First Class
22157,Advance shipping,3,4,Standard Class
22156,Advance shipping,2,4,Standard Class
22155,Late delivery,6,4,Standard Class
22153,Shipping on time,4,4,Standard Class
22153,Shipping on time,4,4,Standard Class
22153,Shipping on time,4,4,Standard Class
22150,Late delivery,6,4,Standard Class
22136,Advance shipping,2,4,Standard Class
22136,Advance shipping,2,4,Standard Class
22128,Shipping on time,4,4,Standard Class
22115,Late delivery,6,4,Standard Class
22112,Advance shipping,3,4,Standard Class
22111,Advance shipping,2,4,Standard Class
22110,Late delivery,6,4,Standard Class
22108,Late delivery,4,2,Second Class
22108,Late delivery,4,2,Second Class
22103,Shipping on time,4,4,Standard Class
22102,Advance shipping,3,4,Standard Class
22101,Advance shipping,2,4,Standard Class
22101,Advance shipping,2,4,Standard Class
22092,Advance shipping,3,4,Standard Class
22092,Advance shipping,3,4,Standard Class
22091,Advance shipping,2,4,Standard Class
22084,Late delivery,5,4,Standard Class
22084,Late delivery,5,4,Standard Class
22072,Advance shipping,3,4,Standard Class
22072,Advance shipping,3,4,Standard Class
22070,Late delivery,6,4,Standard Class
22070,Late delivery,6,4,Standard Class
5781,Advance shipping,2,4,Standard Class
6796,Advance shipping,2,4,Standard Class
4156,Advance shipping,2,4,Standard Class
10076,Advance shipping,2,4,Standard Class
2196,Advance shipping,2,4,Standard Class
51500,Late delivery,6,4,Standard Class
10275,Late delivery,6,4,Standard Class
4103,Shipping on time,4,4,Standard Class
54654,Late delivery,5,4,Standard Class
55059,Late delivery,5,4,Standard Class
52895,Late delivery,6,4,Standard Class
6799,Late delivery,5,4,Standard Class
56672,Advance shipping,3,4,Standard Class
5781,Advance shipping,2,4,Standard Class
6668,Shipping on time,4,4,Standard Class
10275,Late delivery,6,4,Standard Class
10092,Advance shipping,3,4,Standard Class
2947,Advance shipping,3,4,Standard Class
56388,Shipping on time,4,4,Standard Class
54557,Advance shipping,3,4,Standard Class
1465,Late delivery,6,4,Standard Class
52989,Late delivery,5,4,Standard Class
5774,Late delivery,5,4,Standard Class
4437,Advance shipping,3,4,Standard Class
4870,Late delivery,6,4,Standard Class
6058,Shipping on time,4,4,Standard Class
54410,Late delivery,6,4,Standard Class
8758,Shipping on time,4,4,Standard Class
9261,Advance shipping,2,4,Standard Class
3161,Advance shipping,2,4,Standard Class
57010,Late delivery,6,4,Standard Class
9112,Advance shipping,3,4,Standard Class
436,Advance shipping,2,4,Standard Class
5511,Advance shipping,2,4,Standard Class
3721,Advance shipping,2,4,Standard Class
7119,Late delivery,5,4,Standard Class
205,Late delivery,6,4,Standard Class
53520,Late delivery,6,4,Standard Class
9160,Late delivery,6,4,Standard Class
6441,Advance shipping,2,4,Standard Class
52522,Advance shipping,3,4,Standard Class
55426,Advance shipping,2,4,Standard Class
6205,Late delivery,6,4,Standard Class
56078,Shipping on time,4,4,Standard Class
4490,Late delivery,6,4,Standard Class
53520,Late delivery,6,4,Standard Class
52133,Shipping on time,4,4,Standard Class
51572,Advance shipping,3,4,Standard Class
7514,Late delivery,5,4,Standard Class
3555,Late delivery,6,4,Standard Class
7290,Late delivery,6,4,Standard Class
3510,Late delivery,6,4,Standard Class
2853,Shipping on time,4,4,Standard Class
1465,Late delivery,6,4,Standard Class
51572,Advance shipping,3,4,Standard Class
6597,Advance shipping,3,4,Standard Class
3766,Advance shipping,2,4,Standard Class
3428,Shipping on time,4,4,Standard Class
1925,Late delivery,6,4,Standard Class
2149,Late delivery,5,4,Standard Class
61410,Late delivery,6,4,Standard Class
3558,Shipping on time,4,4,Standard Class
8577,Advance shipping,3,4,Standard Class
55755,Late delivery,6,4,Standard Class
54077,Advance shipping,3,4,Standard Class
3766,Advance shipping,2,4,Standard Class
3555,Late delivery,6,4,Standard Class
2149,Late delivery,5,4,Standard Class
61410,Late delivery,6,4,Standard Class
59133,Shipping on time,4,4,Standard Class
53948,Shipping on time,4,4,Standard Class
56905,Late delivery,6,4,Standard Class
8577,Advance shipping,3,4,Standard Class
7933,Shipping on time,4,4,Standard Class
55479,Late delivery,5,4,Standard Class
517,Advance shipping,3,4,Standard Class
8176,Advance shipping,2,4,Standard Class
1873,Shipping on time,4,4,Standard Class
10076,Advance shipping,2,4,Standard Class
5080,Late delivery,6,4,Standard Class
4186,Advance shipping,2,4,Standard Class
6904,Late delivery,5,4,Standard Class
55479,Late delivery,5,4,Standard Class
517,Advance shipping,3,4,Standard Class
8176,Advance shipping,2,4,Standard Class
51552,Advance shipping,3,4,Standard Class
59207,Advance shipping,3,4,Standard Class
9523,Shipping on time,4,4,Standard Class
7272,Advance shipping,3,4,Standard Class
9698,Shipping on time,4,4,Standard Class
58678,Shipping on time,4,4,Standard Class
59497,Advance shipping,3,4,Standard Class
6668,Shipping on time,4,4,Standard Class
5511,Advance shipping,2,4,Standard Class
2384,Late delivery,5,4,Standard Class
4757,Advance shipping,3,4,Standard Class
5774,Late delivery,5,4,Standard Class
1005,Late delivery,6,4,Standard Class
55553,Shipping on time,4,4,Standard Class
6526,Advance shipping,2,4,Standard Class
9057,Advance shipping,3,4,Standard Class
5511,Advance shipping,2,4,Standard Class
6418,Shipping on time,4,4,Standard Class
6617,Advance shipping,3,4,Standard Class
5774,Late delivery,5,4,Standard Class
5672,Advance shipping,3,4,Standard Class
1428,Shipping on time,4,4,Standard Class
52018,Shipping on time,4,4,Standard Class
10194,Late delivery,5,4,Standard Class
53129,Late delivery,5,4,Standard Class
54852,Advance shipping,3,4,Standard Class
9261,Advance shipping,2,4,Standard Class
4589,Late delivery,5,4,Standard Class
56268,Shipping on time,4,4,Standard Class
9057,Advance shipping,3,4,Standard Class
53552,Advance shipping,3,4,Standard Class
6298,Shipping on time,4,4,Standard Class
5035,Late delivery,6,4,Standard Class
9888,Shipping on time,4,4,Standard Class
5672,Advance shipping,3,4,Standard Class
103,Shipping on time,4,4,Standard Class
53371,Advance shipping,2,4,Standard Class
54508,Shipping on time,4,4,Standard Class
58764,Late delivery,5,4,Standard Class
55544,Late delivery,5,4,Standard Class
53552,Advance shipping,3,4,Standard Class
1428,Shipping on time,4,4,Standard Class
517,Advance shipping,3,4,Standard Class
94,Late delivery,5,4,Standard Class
55708,Shipping on time,4,4,Standard Class
54508,Shipping on time,4,4,Standard Class
3743,Shipping on time,4,4,Standard Class
52752,Advance shipping,3,4,Standard Class
8469,Late delivery,5,4,Standard Class
3099,Late delivery,5,4,Standard Class
7712,Advance shipping,3,4,Standard Class
3279,Late delivery,5,4,Standard Class
7259,Late delivery,5,4,Standard Class
8786,Advance shipping,2,4,Standard Class
10057,Advance shipping,3,4,Standard Class
3279,Late delivery,5,4,Standard Class
2350,Late delivery,6,4,Standard Class
6799,Late delivery,5,4,Standard Class
9057,Advance shipping,3,4,Standard Class
5267,Advance shipping,3,4,Standard Class
